State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Odisha,Mayurbhanja,Saraskana,Pointed gourd (Parval),Other,FAQ,31-07-2023,3500,4000,3800
Odisha,Mayurbhanja,Saraskana,Pumpkin,Pumpkin,FAQ,31-07-2023,1500,2000,1800
Odisha,Mayurbhanja,Saraskana,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,31-07-2023,3500,4000,3800
Odisha,Nayagarh,Bahadajholla,Bhindi(Ladies Finger),Bhindi,FAQ,31-07-2023,3200,3700,3500
Odisha,Nayagarh,Bahadajholla,Bitter gourd,Bitter Gourd,FAQ,31-07-2023,3200,3700,3500
Odisha,Nayagarh,Bahadajholla,Brinjal,Other,FAQ,31-07-2023,4000,4700,4500
Odisha,Nayagarh,Bahadajholla,Cabbage,Other,FAQ,31-07-2023,2000,2400,2200
Odisha,Nayagarh,Bahadajholla,Cucumbar(Kheera),Cucumbar,FAQ,31-07-2023,3300,3600,3500
Odisha,Nayagarh,Bahadajholla,Little gourd (Kundru),Little gourd (Kundru),FAQ,31-07-2023,1000,1400,1200
Odisha,Nayagarh,Sarankul,Bhindi(Ladies Finger),Bhindi,FAQ,31-07-2023,3500,3700,3600
Odisha,Nayagarh,Sarankul,Cucumbar(Kheera),Cucumbar,FAQ,31-07-2023,3200,3400,3300
Odisha,Nayagarh,Sarankul,Pumpkin,Other,FAQ,31-07-2023,1100,1300,1200
Odisha,Nowarangpur,Nabarangpur(Umerkote),Maize,Hybrid/Local,FAQ,31-07-2023,1500,1500,1500
Odisha,Rayagada,Rayagada,Brinjal,Other,FAQ,31-07-2023,2900,3000,3000
Odisha,Rayagada,Rayagada,Cabbage,Cabbage,FAQ,31-07-2023,1700,1800,1800
Odisha,Rayagada,Rayagada,Cauliflower,Cauliflower,FAQ,31-07-2023,3400,3500,3500
Odisha,Rayagada,Rayagada,Drumstick,Other,FAQ,31-07-2023,3900,4000,4000
Odisha,Rayagada,Rayagada,Onion,Other,FAQ,31-07-2023,1800,1900,1900
Odisha,Rayagada,Rayagada,Potato,Other,FAQ,31-07-2023,1600,1700,1700
Odisha,Sonepur,Birmaharajpur,Brinjal,Other,FAQ,31-07-2023,4000,4500,4500
Odisha,Sonepur,Birmaharajpur,Green Chilli,Other,FAQ,31-07-2023,10000,12000,12000
Odisha,Sonepur,Birmaharajpur,Onion,Other,FAQ,31-07-2023,2200,2500,2500
Odisha,Sonepur,Birmaharajpur,Potato,Other,FAQ,31-07-2023,1800,2000,2000
Odisha,Sonepur,Birmaharajpur,Tomato,Other,FAQ,31-07-2023,15000,20000,20000
Odisha,Sundergarh,Panposh,Bhindi(Ladies Finger),Other,FAQ,31-07-2023,2200,2600,2500
Odisha,Sundergarh,Panposh,Bitter gourd,Other,FAQ,31-07-2023,2200,2600,2500
Odisha,Sundergarh,Panposh,Bottle gourd,Other,FAQ,31-07-2023,600,1000,900
Odisha,Sundergarh,Panposh,Brinjal,Other,FAQ,31-07-2023,2200,2600,2500
Odisha,Sundergarh,Panposh,Cabbage,Other,FAQ,31-07-2023,2400,2800,2700
Odisha,Sundergarh,Panposh,Capsicum,Other,FAQ,31-07-2023,13600,14000,13900
Odisha,Sundergarh,Panposh,Cauliflower,Other,FAQ,31-07-2023,4600,5000,4900
Odisha,Sundergarh,Panposh,Pointed gourd (Parval),Other,FAQ,31-07-2023,2600,3000,2900
Odisha,Sundergarh,Panposh,Pumpkin,Other,FAQ,31-07-2023,600,1000,900
Pondicherry,Karaikal,Karaikal,Paddy(Dhan)(Common),B P T,FAQ,31-07-2023,2320,2320,2320
Punjab,Amritsar,Rayya,Bhindi(Ladies Finger),Bhindi,FAQ,31-07-2023,2900,2900,2900
Punjab,Amritsar,Rayya,Brinjal,Brinjal,FAQ,31-07-2023,2600,2600,2600
Punjab,Amritsar,Rayya,Cauliflower,Local,FAQ,31-07-2023,1800,1800,1800
Punjab,Amritsar,Rayya,Green Chilli,Green Chilly,FAQ,31-07-2023,3200,3200,3200
Punjab,Amritsar,Rayya,Onion,Red,FAQ,31-07-2023,2000,2000,2000
Punjab,Amritsar,Rayya,Potato,Other,FAQ,31-07-2023,1600,1600,1600
Punjab,Amritsar,Rayya,Raddish,Other,FAQ,31-07-2023,1500,1500,1500
Punjab,Amritsar,Rayya,Tomato,Hybrid,FAQ,31-07-2023,1300,1300,1300
Punjab,Barnala,Barnala,Apple,Apple,Large,31-07-2023,3000,5000,4000
Punjab,Barnala,Barnala,Banana,Other,Large,31-07-2023,2300,2700,2500
Punjab,Barnala,Barnala,Beetroot,Beetroot,FAQ,31-07-2023,2300,2400,2350
Punjab,Barnala,Barnala,Bhindi(Ladies Finger),Other,FAQ,31-07-2023,2500,3000,2750
Punjab,Barnala,Barnala,Bitter gourd,Other,FAQ,31-07-2023,3000,5500,4250
Punjab,Barnala,Barnala,Bottle gourd,Other,FAQ,31-07-2023,1500,1500,1500
Punjab,Barnala,Barnala,Brinjal,Other,FAQ,31-07-2023,2500,3000,2750
Punjab,Barnala,Barnala,Cabbage,Other,FAQ,31-07-2023,1000,2600,1800
Punjab,Barnala,Barnala,Capsicum,Other,FAQ,31-07-2023,7000,8000,7500
Punjab,Barnala,Barnala,Carrot,Carrot,FAQ,31-07-2023,1500,1800,1650
Punjab,Barnala,Barnala,Cauliflower,Other,FAQ,31-07-2023,3000,5000,4000
Punjab,Barnala,Barnala,Cherry,Cherry,Large,31-07-2023,19800,20000,19900
Punjab,Barnala,Barnala,Colacasia,Colacasia,FAQ,31-07-2023,3300,3500,3400
Punjab,Barnala,Barnala,Coriander(Leaves),Coriander,FAQ,31-07-2023,15000,15000,15000
Punjab,Barnala,Barnala,Cowpea(Veg),Cowpea (Veg),FAQ,31-07-2023,2000,2500,2250
Punjab,Barnala,Barnala,Cucumbar(Kheera),Cucumbar,FAQ,31-07-2023,1000,3500,2250
Punjab,Barnala,Barnala,Garlic,Average,FAQ,31-07-2023,8000,12000,10000
Punjab,Barnala,Barnala,Ginger(Green),Green Ginger,FAQ,31-07-2023,12500,13000,12750
Punjab,Barnala,Barnala,Grapes,Other,Large,31-07-2023,7100,17500,12300
Punjab,Barnala,Barnala,Green Chilli,Other,FAQ,31-07-2023,2500,3700,3100
Punjab,Barnala,Barnala,Guar,Gwar,FAQ,31-07-2023,6000,7000,6500
Punjab,Barnala,Barnala,Guava,Other,Large,31-07-2023,4000,10000,7000
Punjab,Barnala,Barnala,Lemon,Other,FAQ,31-07-2023,1800,2500,2150
Punjab,Barnala,Barnala,Mango,Other,Large,31-07-2023,2000,10000,6000
Punjab,Barnala,Barnala,Mousambi(Sweet Lime),Other,Large,31-07-2023,2500,3500,3000
Punjab,Barnala,Barnala,Onion,Bellary,FAQ,31-07-2023,900,1200,1050
Punjab,Barnala,Barnala,Papaya,Other,Large,31-07-2023,2500,6000,4250
Punjab,Barnala,Barnala,Peas Wet,Other,FAQ,31-07-2023,2800,6000,4400
Punjab,Barnala,Barnala,Pineapple,Other,Large,31-07-2023,2500,6000,4250
Punjab,Barnala,Barnala,Plum,Other,Large,31-07-2023,6000,7200,6600
Punjab,Barnala,Barnala,Pomegranate,Other,Large,31-07-2023,6000,10000,8000
Punjab,Barnala,Barnala,Potato,Other,FAQ,31-07-2023,800,900,850
Punjab,Barnala,Barnala,Pumpkin,Other,FAQ,31-07-2023,800,1000,900
Punjab,Barnala,Barnala,Raddish,Other,FAQ,31-07-2023,3000,3000,3000
Punjab,Barnala,Barnala,Ridgeguard(Tori),Other,FAQ,31-07-2023,2000,2500,2250
Punjab,Barnala,Barnala,Round gourd,Other,FAQ,31-07-2023,800,1500,1150
Punjab,Barnala,Barnala,Spinach,Other,FAQ,31-07-2023,2000,2500,2250
Punjab,Barnala,Barnala,Tender Coconut,Other,Large,31-07-2023,2500,3000,2750
Punjab,Barnala,Barnala,Tinda,Other,FAQ,31-07-2023,2300,2500,2400
Punjab,Barnala,Barnala,Tomato,Other,FAQ,31-07-2023,7000,10000,8500
Punjab,Barnala,Barnala,Water Melon,Other,Large,31-07-2023,3700,3800,3750
Punjab,Bhatinda,Bathinda,Apple,Other,Large,31-07-2023,7000,15000,8500
Punjab,Bhatinda,Bathinda,Banana,Other,Large,31-07-2023,1400,1600,1500
Punjab,Bhatinda,Bathinda,Garlic,Average,FAQ,31-07-2023,6500,7700,6500
Punjab,Bhatinda,Bathinda,Ginger(Green),Other,FAQ,31-07-2023,12000,13000,12000
Punjab,Bhatinda,Bathinda,Grapes,Other,Large,31-07-2023,10500,22000,12000
Punjab,Bhatinda,Bathinda,Lemon,Other,FAQ,31-07-2023,2300,2500,2300
Punjab,Bhatinda,Bathinda,Mango,Other,Large,31-07-2023,5000,7000,6000
Punjab,Bhatinda,Bathinda,Mousambi(Sweet Lime),Other,Large,31-07-2023,1850,2400,2000
Punjab,Bhatinda,Bathinda,Onion,Other,FAQ,31-07-2023,1600,1800,1600
Punjab,Bhatinda,Bathinda,Pomegranate,Other,Large,31-07-2023,8000,12000,10000
Punjab,Bhatinda,Bathinda,Potato,Other,FAQ,31-07-2023,750,1000,750
Punjab,Bhatinda,Bathinda,Tomato,Other,FAQ,31-07-2023,6669,7500,6669
Punjab,Bhatinda,Bhagta Bhai Ka,Banana,Other,Medium,31-07-2023,3600,3600,3600
Punjab,Bhatinda,Bhagta Bhai Ka,Bhindi(Ladies Finger),Bhindi,FAQ,31-07-2023,2300,2300,2300
Punjab,Bhatinda,Bhagta Bhai Ka,Cabbage,Other,FAQ,31-07-2023,2500,2500,2500
Punjab,Bhatinda,Bhagta Bhai Ka,Green Chilli,Other,FAQ,31-07-2023,3600,3600,3600
Punjab,Bhatinda,Bhagta Bhai Ka,Mango,Other,Medium,31-07-2023,3700,3700,3700
Punjab,Bhatinda,Bhagta Bhai Ka,Onion,Other,FAQ,31-07-2023,1600,1600,1600
Punjab,Bhatinda,Bhagta Bhai Ka,Potato,Other,FAQ,31-07-2023,1100,1100,1100
Punjab,Bhatinda,Bhagta Bhai Ka,Pumpkin,Other,FAQ,31-07-2023,1600,1600,1600
Punjab,Bhatinda,Bhagta Bhai Ka,Ridgeguard(Tori),Other,FAQ,31-07-2023,3300,3300,3300
Punjab,Bhatinda,Talwandi Sabo,Banana,Other,Medium,31-07-2023,2700,2900,2800
Punjab,Bhatinda,Talwandi Sabo,Bhindi(Ladies Finger),Other,FAQ,31-07-2023,1800,2500,2000
Punjab,Bhatinda,Talwandi Sabo,Brinjal,Other,FAQ,31-07-2023,3000,3500,3200
Punjab,Bhatinda,Talwandi Sabo,Cucumbar(Kheera),Other,FAQ,31-07-2023,1500,2000,1600
Punjab,Bhatinda,Talwandi Sabo,Green Chilli,Other,FAQ,31-07-2023,3500,4500,4000
Punjab,Bhatinda,Talwandi Sabo,Lemon,Lemon,FAQ,31-07-2023,2500,3000,2800
Punjab,Bhatinda,Talwandi Sabo,Onion,Other,FAQ,31-07-2023,1400,2000,1500
Punjab,Bhatinda,Talwandi Sabo,Potato,Other,FAQ,31-07-2023,900,1100,1000
Punjab,Bhatinda,Talwandi Sabo,Pumpkin,Other,FAQ,31-07-2023,700,900,800
Punjab,Bhatinda,Talwandi Sabo,Ridgeguard(Tori),Other,FAQ,31-07-2023,1000,1500,1200
Punjab,Bhatinda,Talwandi Sabo,Round gourd,Other,FAQ,31-07-2023,1000,2000,1500
Punjab,Bhatinda,Talwandi Sabo,Tomato,Other,FAQ,31-07-2023,10000,12000,11000
Punjab,Fatehgarh,Bassi Pathana,Apple,Apple,Medium,31-07-2023,5000,6000,5500
Punjab,Fatehgarh,Bassi Pathana,Banana,Medium,Medium,31-07-2023,3200,3500,3300
Punjab,Fatehgarh,Bassi Pathana,Bhindi(Ladies Finger),Bhindi,FAQ,31-07-2023,3000,4000,3500
Punjab,Fatehgarh,Bassi Pathana,Bitter gourd,Bitter Gourd,FAQ,31-07-2023,3000,3500,3200
Punjab,Fatehgarh,Bassi Pathana,Bottle gourd,Bottle Gourd,FAQ,31-07-2023,1800,2200,2000
Punjab,Fatehgarh,Bassi Pathana,Brinjal,Brinjal,FAQ,31-07-2023,4000,4500,4200
Punjab,Fatehgarh,Bassi Pathana,Cabbage,Cabbage,FAQ,31-07-2023,1700,1900,1800
Punjab,Fatehgarh,Bassi Pathana,Capsicum,Capsicum,FAQ,31-07-2023,11000,11000,11000
Punjab,Fatehgarh,Bassi Pathana,Colacasia,Colacasia,FAQ,31-07-2023,2500,3000,2800
Punjab,Fatehgarh,Bassi Pathana,Coriander(Leaves),Coriander,FAQ,31-07-2023,14000,16000,15000
Punjab,Fatehgarh,Bassi Pathana,Cucumbar(Kheera),Cucumbar,FAQ,31-07-2023,3500,4000,3800
Punjab,Fatehgarh,Bassi Pathana,Garlic,Garlic,FAQ,31-07-2023,7000,7000,7000
Punjab,Fatehgarh,Bassi Pathana,Ginger(Green),Green Ginger,FAQ,31-07-2023,15000,17000,16000
Punjab,Fatehgarh,Bassi Pathana,Green Chilli,Green Chilly,FAQ,31-07-2023,3500,4000,3800
Punjab,Fatehgarh,Bassi Pathana,Lemon,Lemon,FAQ,31-07-2023,4000,4500,4200
Punjab,Fatehgarh,Bassi Pathana,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,31-07-2023,5000,5500,5200
Punjab,Fatehgarh,Bassi Pathana,Onion,Onion,FAQ,31-07-2023,1400,1600,1500
Punjab,Fatehgarh,Bassi Pathana,Peas Wet,Peas Wet,FAQ,31-07-2023,9000,9000,9000
Punjab,Fatehgarh,Bassi Pathana,Plum,Plum,Medium,31-07-2023,4500,6000,5000
Punjab,Fatehgarh,Bassi Pathana,Pomegranate,Pomogranate,Medium,31-07-2023,7000,8000,7500
Punjab,Fatehgarh,Bassi Pathana,Potato,Potato,FAQ,31-07-2023,1200,1400,1300
Punjab,Fatehgarh,Bassi Pathana,Pumpkin,Pumpkin,FAQ,31-07-2023,1200,1500,1300
Punjab,Fatehgarh,Bassi Pathana,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,31-07-2023,4000,4000,4000
Punjab,Fatehgarh,Khamano,Bhindi(Ladies Finger),Bhindi,FAQ,31-07-2023,4000,4000,4000
Punjab,Fatehgarh,Khamano,Cucumbar(Kheera),Cucumbar,FAQ,31-07-2023,2500,2500,2500
Punjab,Fatehgarh,Khamano,Green Chilli,Green Chilly,FAQ,31-07-2023,3500,3500,3500
Punjab,Fatehgarh,Khamano,Onion,Onion,FAQ,31-07-2023,2000,2000,2000
Punjab,Fatehgarh,Khamano,Potato,Potato,FAQ,31-07-2023,1200,1200,1200
Punjab,Fatehgarh,Khamano,Pumpkin,Pumpkin,FAQ,31-07-2023,1500,1500,1500
Punjab,Fatehgarh,Khamano,Tomato,Tomato,FAQ,31-07-2023,12000,12000,12000
Punjab,Fatehgarh,Sirhind,Peas Wet,Other,FAQ,31-07-2023,4000,4000,4000
Punjab,Fatehgarh,Sirhind,Potato,Other,FAQ,31-07-2023,800,1300,1100
Punjab,Fazilka,Jalalabad,Apple,Other,Large,31-07-2023,13100,13100,13100
Punjab,Fazilka,Jalalabad,Banana,Other,Large,31-07-2023,2500,2700,2600
Punjab,Fazilka,Jalalabad,Bhindi(Ladies Finger),Other,FAQ,31-07-2023,2200,2500,2300
Punjab,Fazilka,Jalalabad,Carrot,Other,FAQ,31-07-2023,1600,1800,1800
Punjab,Fazilka,Jalalabad,Cauliflower,Other,FAQ,31-07-2023,3800,4000,4000
Punjab,Fazilka,Jalalabad,Cucumbar(Kheera),Other,FAQ,31-07-2023,1000,1200,1100
Punjab,Fazilka,Jalalabad,Garlic,Garlic,FAQ,31-07-2023,7000,7000,7000
Punjab,Fazilka,Jalalabad,Green Chilli,Other,FAQ,31-07-2023,2000,2500,2300
Punjab,Fazilka,Jalalabad,Lemon,Lemon,FAQ,31-07-2023,2100,2500,2300
Punjab,Fazilka,Jalalabad,Mango,Other,Large,31-07-2023,4000,4900,4500
Punjab,Fazilka,Jalalabad,Mousambi(Sweet Lime),Mousambi,Large,31-07-2023,3500,3700,3600
Punjab,Fazilka,Jalalabad,Onion,Other,FAQ,31-07-2023,1400,1600,1500
Punjab,Fazilka,Jalalabad,Papaya,Other,Large,31-07-2023,4000,4500,4300
Punjab,Fazilka,Jalalabad,Pear(Marasebu),Pears,Large,31-07-2023,2500,3000,2700
Punjab,Fazilka,Jalalabad,Peas Wet,Other,FAQ,31-07-2023,6300,6700,6500
Punjab,Fazilka,Jalalabad,Plum,Other,Large,31-07-2023,8000,8000,8000
Punjab,Fazilka,Jalalabad,Pomegranate,Other,Large,31-07-2023,12700,12700,12700
Punjab,Fazilka,Jalalabad,Potato,Other,FAQ,31-07-2023,700,800,750
Punjab,Fazilka,Jalalabad,Ridgeguard(Tori),Other,FAQ,31-07-2023,2000,2000,2000
Punjab,Fazilka,Jalalabad,Sweet Pumpkin,Other,FAQ,31-07-2023,400,500,450
Punjab,Fazilka,Jalalabad,Tinda,Other,FAQ,31-07-2023,2700,3000,3000
Punjab,Gurdaspur,Dinanagar,Apple,Apple,Medium,31-07-2023,10000,14000,12000
Punjab,Gurdaspur,Dinanagar,Banana,Medium,Medium,31-07-2023,3000,3000,3000
Punjab,Gurdaspur,Dinanagar,Bhindi(Ladies Finger),Bhindi,FAQ,31-07-2023,2500,3000,2500
Punjab,Gurdaspur,Dinanagar,Bottle gourd,Bottle Gourd,FAQ,31-07-2023,1500,2000,2000
Punjab,Gurdaspur,Dinanagar,Brinjal,Brinjal,FAQ,31-07-2023,1800,2000,2000
Punjab,Gurdaspur,Dinanagar,Green Chilli,Green Chilly,FAQ,31-07-2023,4000,5000,5000
Punjab,Gurdaspur,Dinanagar,Onion,Other,FAQ,31-07-2023,1600,2000,1800
Punjab,Gurdaspur,Dinanagar,Papaya,Papaya,Medium,31-07-2023,3500,4000,4000
Punjab,Gurdaspur,Dinanagar,Pomegranate,Pomogranate,Medium,31-07-2023,12000,15000,14000
Punjab,Gurdaspur,Dinanagar,Potato,Potato,FAQ,31-07-2023,1500,1800,1700
Punjab,Gurdaspur,Dinanagar,Pumpkin,Other,FAQ,31-07-2023,1500,2000,1500
Punjab,Gurdaspur,Dinanagar,Tomato,Tomato,FAQ,31-07-2023,4000,6000,5000
Punjab,Gurdaspur,Kalanaur,Bhindi(Ladies Finger),Other,FAQ,31-07-2023,1800,2100,1900
Punjab,Gurdaspur,Kalanaur,Bottle gourd,Bottle Gourd,FAQ,31-07-2023,1400,1700,1500
Punjab,Gurdaspur,Kalanaur,Brinjal,Other,FAQ,31-07-2023,1800,2000,1900
Punjab,Gurdaspur,Kalanaur,Green Chilli,Green Chilly,FAQ,31-07-2023,2000,2200,2100
Punjab,Hoshiarpur,Garh Shankar,Apple,Other,Medium,31-07-2023,4000,9000,5500
Punjab,Hoshiarpur,Garh Shankar,Banana,Medium,Medium,31-07-2023,1500,2000,1800
Punjab,Hoshiarpur,Garh Shankar,Bhindi(Ladies Finger),Bhindi,FAQ,31-07-2023,1500,2000,1800
Punjab,Hoshiarpur,Garh Shankar,Brinjal,Brinjal,FAQ,31-07-2023,1500,2500,2000
Punjab,Hoshiarpur,Garh Shankar,Cabbage,Cabbage,FAQ,31-07-2023,800,1200,1000
Punjab,Hoshiarpur,Garh Shankar,Cauliflower,Cauliflower,FAQ,31-07-2023,4000,6000,5000
Punjab,Hoshiarpur,Garh Shankar,Cucumbar(Kheera),Cucumbar,FAQ,31-07-2023,1500,2000,1700
Punjab,Hoshiarpur,Garh Shankar,Field Pea,Field Pea,FAQ,31-07-2023,4500,7000,5500
Punjab,Hoshiarpur,Garh Shankar,Garlic,Average,FAQ,31-07-2023,6500,10000,8000
Punjab,Hoshiarpur,Garh Shankar,Ginger(Green),Green Ginger,FAQ,31-07-2023,10000,15000,12000
Punjab,Hoshiarpur,Garh Shankar,Green Chilli,Green Chilly,FAQ,31-07-2023,2500,3500,3000
Punjab,Hoshiarpur,Garh Shankar,Lemon,Other,FAQ,31-07-2023,1500,2500,1800
Punjab,Hoshiarpur,Garh Shankar,Mango,Other,Medium,31-07-2023,1800,3000,2000
Punjab,Hoshiarpur,Garh Shankar,Onion,Other,FAQ,31-07-2023,1300,1800,1500
Punjab,Hoshiarpur,Garh Shankar,Potato,Potato,FAQ,31-07-2023,750,1000,850
Punjab,Hoshiarpur,Garh Shankar,Tomato,Other,FAQ,31-07-2023,12000,15000,14000
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Banana,Other,Large,31-07-2023,1500,1800,1700
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Bhindi(Ladies Finger),Other,FAQ,31-07-2023,1800,2200,2000
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Cucumbar(Kheera),Other,FAQ,31-07-2023,1500,2000,1800
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Green Chilli,Other,FAQ,31-07-2023,2000,3000,2500
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Onion,Other,FAQ,31-07-2023,1400,1800,1600
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Potato,Other,FAQ,31-07-2023,700,1000,800
Punjab,Jalandhar,Jalandhar City(Jalandhar),Apple,Other,Medium,31-07-2023,3400,7300,6600
Punjab,Jalandhar,Jalandhar City(Jalandhar),Banana - Green,Banana - Green,FAQ,31-07-2023,1000,1500,1100
Punjab,Jalandhar,Jalandhar City(Jalandhar),Bhindi(Ladies Finger),Other,FAQ,31-07-2023,600,1000,800
Punjab,Jalandhar,Jalandhar City(Jalandhar),Bottle gourd,Bottle Gourd,FAQ,31-07-2023,500,1100,800
Punjab,Jalandhar,Jalandhar City(Jalandhar),Brinjal,Other,FAQ,31-07-2023,1500,3400,2400
Punjab,Jalandhar,Jalandhar City(Jalandhar),Cabbage,Other,FAQ,31-07-2023,1200,3000,2100
Punjab,Jalandhar,Jalandhar City(Jalandhar),Capsicum,Capsicum,FAQ,31-07-2023,2200,4000,3100
Punjab,Jalandhar,Jalandhar City(Jalandhar),Carrot,Other,FAQ,31-07-2023,700,1100,900
Punjab,Jalandhar,Jalandhar City(Jalandhar),Cauliflower,Other,FAQ,31-07-2023,1400,3800,2600
Punjab,Jalandhar,Jalandhar City(Jalandhar),Colacasia,Colacasia,FAQ,31-07-2023,800,1200,1000
Punjab,Jalandhar,Jalandhar City(Jalandhar),Coriander(Leaves),Coriander,FAQ,31-07-2023,2700,5100,3400
Punjab,Jalandhar,Jalandhar City(Jalandhar),Cucumbar(Kheera),Cucumbar,FAQ,31-07-2023,500,1000,700
Punjab,Jalandhar,Jalandhar City(Jalandhar),French Beans (Frasbean),French Beans (Frasbean),FAQ,31-07-2023,1500,3200,2300
Punjab,Jalandhar,Jalandhar City(Jalandhar),Garlic,Other,FAQ,31-07-2023,1800,4500,3100
Punjab,Jalandhar,Jalandhar City(Jalandhar),Ginger(Green),Green Ginger,FAQ,31-07-2023,4500,7500,6000
Punjab,Jalandhar,Jalandhar City(Jalandhar),Grapes,Other,Medium,31-07-2023,3700,6700,5300
Punjab,Jalandhar,Jalandhar City(Jalandhar),Green Chilli,Green Chilly,FAQ,31-07-2023,1200,2800,2000
Punjab,Jalandhar,Jalandhar City(Jalandhar),Guava,Other,Medium,31-07-2023,1200,2800,2500
Punjab,Jalandhar,Jalandhar City(Jalandhar),Jack Fruit,Jack Fruit,Medium,31-07-2023,1000,1400,1200
Punjab,Jalandhar,Jalandhar City(Jalandhar),Karbuja(Musk Melon),Karbhuja,Medium,31-07-2023,1600,3000,2600
Punjab,Jalandhar,Jalandhar City(Jalandhar),Lemon,Lemon,FAQ,31-07-2023,800,2500,1600
Punjab,Jalandhar,Jalandhar City(Jalandhar),Mango,Other,Medium,31-07-2023,800,2600,1600
Punjab,Jalandhar,Jalandhar City(Jalandhar),Mashrooms,Mashrooms,FAQ,31-07-2023,6800,8400,7600
Punjab,Jalandhar,Jalandhar City(Jalandhar),Mousambi(Sweet Lime),Other,Medium,31-07-2023,2400,3200,2600
Punjab,Jalandhar,Jalandhar City(Jalandhar),Onion Green,Onion Green,FAQ,31-07-2023,500,1400,900
Punjab,Jalandhar,Jalandhar City(Jalandhar),Papaya,Papaya,Medium,31-07-2023,900,1200,1100
Punjab,Jalandhar,Jalandhar City(Jalandhar),Peas Wet,Other,FAQ,31-07-2023,800,3500,2100
Punjab,Jalandhar,Jalandhar City(Jalandhar),Pineapple,Other,Medium,31-07-2023,1600,2500,2000
Punjab,Jalandhar,Jalandhar City(Jalandhar),Plum,Plum,Medium,31-07-2023,2600,3600,3100
Punjab,Jalandhar,Jalandhar City(Jalandhar),Pomegranate,Pomogranate,Medium,31-07-2023,2000,3500,3200
Punjab,Jalandhar,Jalandhar City(Jalandhar),Potato,Other,FAQ,31-07-2023,160,1000,500
Punjab,Jalandhar,Jalandhar City(Jalandhar),Pumpkin,Other,FAQ,31-07-2023,400,800,600
Punjab,Jalandhar,Jalandhar City(Jalandhar),Raddish,Raddish,FAQ,31-07-2023,1200,3000,2100
Punjab,Jalandhar,Jalandhar City(Jalandhar),Spinach,Spinach,FAQ,31-07-2023,500,700,600
Punjab,Jalandhar,Jalandhar City(Jalandhar),Tender Coconut,Tender Coconut,Medium,31-07-2023,3100,4300,3800
Punjab,Jalandhar,Jalandhar City(Jalandhar),Tinda,Tinda,FAQ,31-07-2023,3100,4500,3800
Punjab,Jalandhar,Jalandhar City(Jalandhar),Tomato,Other,FAQ,31-07-2023,4000,8200,6100
Punjab,Jalandhar,Jalandhar City(Jalandhar),Water Melon,Water Melon,Medium,31-07-2023,900,1300,1100
Punjab,Jalandhar,Phillaur(Apra Mandi),Bhindi(Ladies Finger),Other,FAQ,31-07-2023,3000,3000,3000
Punjab,Jalandhar,Phillaur(Apra Mandi),Bottle gourd,Other,FAQ,31-07-2023,2000,2000,2000
Punjab,Jalandhar,Phillaur(Apra Mandi),Brinjal,Other,FAQ,31-07-2023,3000,3000,3000
Punjab,Jalandhar,Phillaur(Apra Mandi),Onion,Other,FAQ,31-07-2023,2000,2000,2000
Punjab,Jalandhar,Phillaur(Apra Mandi),Potato,Other,FAQ,31-07-2023,1000,1000,1000
Punjab,Jalandhar,Phillaur(Apra Mandi),Ridgeguard(Tori),Other,FAQ,31-07-2023,3000,3000,3000
Punjab,Ludhiana,Doraha,Ashgourd,Ashgourd,FAQ,31-07-2023,1000,1000,1000
Punjab,Ludhiana,Doraha,Banana,Amruthapani,Medium,31-07-2023,2500,2500,2500
Punjab,Ludhiana,Doraha,Bhindi(Ladies Finger),Other,FAQ,31-07-2023,3000,3000,3000
Punjab,Ludhiana,Doraha,Bottle gourd,Bottle Gourd,FAQ,31-07-2023,1700,3000,2536
Punjab,Ludhiana,Doraha,Garlic,Average,FAQ,31-07-2023,7000,8000,7241
Punjab,Ludhiana,Doraha,Ginger(Dry),Big/Thick,FAQ,31-07-2023,11000,11000,11000
Punjab,Ludhiana,Doraha,Green Chilli,Other,FAQ,31-07-2023,2500,4500,4092
Punjab,Ludhiana,Doraha,Onion,Other,FAQ,31-07-2023,1700,2000,1829
Punjab,Ludhiana,Doraha,Potato,Other,FAQ,31-07-2023,1000,1200,1119
Punjab,Ludhiana,Doraha,Tomato,Other,FAQ,31-07-2023,9000,10000,9865
Punjab,Ludhiana,Sahnewal,Bhindi(Ladies Finger),Bhindi,FAQ,31-07-2023,1000,1200,1000
Punjab,Ludhiana,Sahnewal,Bitter gourd,Bitter Gourd,FAQ,31-07-2023,1400,1400,1400
Punjab,Ludhiana,Sahnewal,Cucumbar(Kheera),Cucumbar,FAQ,31-07-2023,1000,1000,1000
Punjab,Ludhiana,Sahnewal,Potato,Potato,FAQ,31-07-2023,1200,1200,1200
Punjab,Ludhiana,Sahnewal,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,31-07-2023,1800,1800,1800
